,Time,Year,Date,Week,Tm,Opp,Result,Home,Started,Att,PassYds,PassTD,RushYds,RushTD,def_rk,name
49,61,2022,2022-12-04,13,NYG,WAS,T 20-20,True,True,31,200,1,71,0,4.0,daniel jones
50,62,2022,2022-12-11,14,NYG,PHI,L 22-48,True,True,27,169,1,26,1,1.0,daniel jones
51,63,2022,2022-12-18,15,NYG,WAS,W 20-12,False,True,32,160,0,35,0,4.0,daniel jones
52,64,2022,2022-12-24,16,NYG,MIN,L 24-27,False,True,42,334,1,34,0,31.0,daniel jones
53,65,2022,2023-01-01,17,NYG,IND,W 38-10,True,True,24,177,2,91,2,12.0,daniel jones
54,67,2023,2023-09-10,1,NYG,DAL,L 0-40,True,True,28,104,0,43,0,5.0,daniel jones
55,68,2023,2023-09-17,2,NYG,ARI,W 31-28,False,True,37,321,2,59,1,13.0,daniel jones
56,69,2023,2023-09-21,3,NYG,SFO,L 12-30,False,True,32,137,0,5,0,14.0,daniel jones
57,70,2023,2023-10-02,4,NYG,SEA,L 3-24,True,True,34,203,0,66,0,21.0,daniel jones
58,71,2023,2023-10-08,5,NYG,MIA,L 16-31,False,True,20,119,0,24,0,15.0,daniel jones
59,75,2023,2023-11-05,9,NYG,LVR,L 6-30,False,True,9,25,0,9,0,12.0,daniel jones
60,84,2024,2024-09-08,1,NYG,MIN,L 6-28,True,True,42,186,0,15,0,,daniel jones
61,85,2024,2024-09-15,2,NYG,WAS,L 18-21,False,True,28,178,2,32,0,,daniel jones
62,86,2024,2024-09-22,3,NYG,CLE,W 21-15,False,True,34,236,2,20,0,,daniel jones
63,87,2024,2024-09-26,4,NYG,DAL,L 15-20,True,True,40,281,0,3,0,,daniel jones
64,88,2024,2024-10-06,5,NYG,SEA,W 29-20,False,True,34,257,2,38,0,,daniel jones
